,Unnamed: 0,FoodID,NutrientID,NutrientValue,NutrientCode,NutrientSymbol,NutrientUnit,NutrientName,Tagname,need,NutrientGroup,dv
79139,79139,1339,208,399.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,199.5
79160,79160,1339,315,3.321,315.0,MN,mg,MANGANESE,MN,3.0,3.0,1.107
79161,79161,1339,317,72.2,317.0,SE,µg,SELENIUM,SE,55.0,3.0,1.3127272727272727
79260,79260,1344,208,410.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,205.0
79271,79271,1344,269,18.62,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.6206666666666667
79275,79275,1344,303,20.14,303.0,FE,mg,IRON,FE,8.0,3.0,2.5175
79295,79295,1344,415,0.769,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,0.5915384615384616
79384,79384,1348,208,400.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,200.0
79421,79421,1350,208,379.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,189.5
79459,79459,1353,208,383.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,191.5
79465,79465,1353,269,16.76,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.5586666666666668
79497,79497,1360,208,393.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,196.5
79508,79508,1360,269,20.12,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.6706666666666667
79512,79512,1360,303,13.33,303.0,FE,mg,IRON,FE,8.0,3.0,1.66625
79519,79519,1360,315,1.976,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.6586666666666666
79620,79620,1367,208,387.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,193.5
79631,79631,1367,269,23.39,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.7796666666666667
79635,79635,1367,303,12.68,303.0,FE,mg,IRON,FE,8.0,3.0,1.585
79642,79642,1367,315,2.712,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.904
79655,79655,1367,415,0.965,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,0.7423076923076922
79744,79744,1372,208,314.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,157.0
79755,79755,1372,269,21.28,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.7093333333333334
79759,79759,1372,303,9.34,303.0,FE,mg,IRON,FE,8.0,3.0,1.1675
79868,79868,1374,208,321.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,160.5
79874,79874,1374,269,39.13,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.3043333333333331
79877,79877,1374,303,13.3,303.0,FE,mg,IRON,FE,8.0,3.0,1.6625
79911,79911,1375,208,344.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,172.0
79917,79917,1375,269,25.51,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.8503333333333334
79920,79920,1375,303,5.14,303.0,FE,mg,IRON,FE,8.0,3.0,0.6425
79949,79949,1378,208,419.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,209.5
79960,79960,1378,269,33.11,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.1036666666666666
79964,79964,1378,303,14.4,303.0,FE,mg,IRON,FE,8.0,3.0,1.8
79984,79984,1378,415,0.89,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,0.6846153846153846
80073,80073,1380,208,337.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,168.5
80101,80101,1381,208,322.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,161.0
80132,80132,1382,208,362.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,181.0
80143,80143,1382,269,21.16,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.7053333333333334
80147,80147,1382,303,16.55,303.0,FE,mg,IRON,FE,8.0,3.0,2.06875
80154,80154,1382,315,2.244,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.7480000000000001
80167,80167,1382,415,0.83,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,0.6384615384615384
80256,80256,1383,208,271.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,135.5
80262,80262,1383,269,21.55,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.7183333333333334
80263,80263,1383,291,42.8,291.0,TDF,g,"FIBRE, TOTAL DIETARY",FIBTG,30.0,2.0,1.4266666666666663
80265,80265,1383,303,5.98,303.0,FE,mg,IRON,FE,8.0,3.0,0.7475
80292,80292,1386,208,393.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,196.5
80301,80301,1386,303,13.3,303.0,FE,mg,IRON,FE,8.0,3.0,1.6625
80336,80336,1387,208,397.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,198.5
80343,80343,1387,269,41.2,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.3733333333333335
80346,80346,1387,303,13.3,303.0,FE,mg,IRON,FE,8.0,3.0,1.6625
80353,80353,1387,315,1.8,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.6
80384,80384,1391,208,381.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,190.5
80390,80390,1391,269,18.5,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.6166666666666667
80391,80391,1391,291,18.5,291.0,TDF,g,"FIBRE, TOTAL DIETARY",FIBTG,30.0,2.0,0.6166666666666667
80412,80412,1393,208,386.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,193.0
80450,80450,1397,208,382.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,191.0
80459,80459,1397,303,12.86,303.0,FE,mg,IRON,FE,8.0,3.0,1.6075
80491,80491,1398,208,25.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,12.5
80532,80532,1399,208,379.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,189.5
80541,80541,1399,303,12.86,303.0,FE,mg,IRON,FE,8.0,3.0,1.6075
80574,80574,1400,208,52.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,26.0
80616,80616,1401,208,350.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,175.0
80623,80623,1401,291,17.5,291.0,TDF,g,"FIBRE, TOTAL DIETARY",FIBTG,30.0,2.0,0.5833333333333334
80625,80625,1401,303,5.25,303.0,FE,mg,IRON,FE,8.0,3.0,0.65625
80652,80652,1402,208,68.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,34.0
80688,80688,1403,208,370.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,185.0
80694,80694,1403,269,22.14,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.738
80697,80697,1403,303,12.86,303.0,FE,mg,IRON,FE,8.0,3.0,1.6075
80730,80730,1404,208,49.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,24.5
80772,80772,1413,208,382.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,191.0
80781,80781,1413,303,12.83,303.0,FE,mg,IRON,FE,8.0,3.0,1.60375
80788,80788,1413,315,4.158,315.0,MN,mg,MANGANESE,MN,3.0,3.0,1.386
80830,80830,1414,208,77.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,38.5
80887,80887,1415,208,386.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,193.0
80893,80893,1415,269,34.16,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.1386666666666665
80896,80896,1415,303,13.74,303.0,FE,mg,IRON,FE,8.0,3.0,1.7175
80903,80903,1415,315,2.61,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.87
80935,80935,1416,208,86.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,43.0
80983,80983,1419,208,387.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,193.5
80989,80989,1419,269,35.33,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.1776666666666666
80992,80992,1419,303,14.0,303.0,FE,mg,IRON,FE,8.0,3.0,1.75
80999,80999,1419,315,2.69,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.8966666666666666
81031,81031,1420,208,103.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,51.5
81079,81079,1421,208,386.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,193.0
81085,81085,1421,269,31.41,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.047
81088,81088,1421,303,13.7,303.0,FE,mg,IRON,FE,8.0,3.0,1.7125
81095,81095,1421,315,2.822,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.9406666666666668
81127,81127,1422,208,105.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,52.5
81176,81176,1423,208,376.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,188.0
81182,81182,1423,269,36.0,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.2
81185,81185,1423,303,13.71,303.0,FE,mg,IRON,FE,8.0,3.0,1.71375
81192,81192,1423,315,2.314,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.7713333333333333
81224,81224,1424,208,104.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,52.0
81272,81272,1431,208,343.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,171.5
81308,81308,1432,208,60.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,30.0
81344,81344,1435,208,402.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,201.0
81350,81350,1435,269,30.29,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.0096666666666667
81353,81353,1435,303,13.58,303.0,FE,mg,IRON,FE,8.0,3.0,1.6975
81360,81360,1435,315,2.591,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.8636666666666667
81391,81391,1436,208,89.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,44.5
81406,81406,1436,312,0.575,312.0,CU,mg,COPPER,CU,0.9,3.0,0.6388888888888888
81438,81438,1437,208,388.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,194.0
81454,81454,1437,315,4.29,315.0,MN,mg,MANGANESE,MN,3.0,3.0,1.43
81512,81512,1438,208,83.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,41.5
81586,81586,1439,208,388.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,194.0
81602,81602,1439,315,4.29,315.0,MN,mg,MANGANESE,MN,3.0,3.0,1.43
81657,81657,1440,208,83.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,41.5
81728,81728,1443,208,381.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,190.5
81737,81737,1443,303,4.5,303.0,FE,mg,IRON,FE,8.0,3.0,0.5625
81744,81744,1443,315,3.63,315.0,MN,mg,MANGANESE,MN,3.0,3.0,1.21
81793,81793,1444,208,41.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,20.5
81858,81858,1462,208,389.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,194.5
81866,81866,1462,303,4.5,303.0,FE,mg,IRON,FE,8.0,3.0,0.5625
81922,81922,1463,208,74.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,37.0
81986,81986,1464,208,388.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,194.0
82002,82002,1464,315,4.29,315.0,MN,mg,MANGANESE,MN,3.0,3.0,1.43
82060,82060,1465,208,83.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,41.5
82134,82134,1466,208,374.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,187.0
82140,82140,1466,269,36.29,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.209666666666667
82143,82143,1466,303,12.57,303.0,FE,mg,IRON,FE,8.0,3.0,1.57125
82172,82172,1467,208,66.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,33.0
82210,82210,1470,208,379.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,189.5
82216,82216,1470,269,44.29,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.4763333333333333
82219,82219,1470,303,12.57,303.0,FE,mg,IRON,FE,8.0,3.0,1.57125
82248,82248,1471,208,66.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,33.0
82287,82287,1472,208,262.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,131.0
82298,82298,1472,269,16.88,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.5626666666666666
82300,82300,1472,291,29.7,291.0,TDF,g,"FIBRE, TOTAL DIETARY",FIBTG,30.0,2.0,0.99
82302,82302,1472,303,11.65,303.0,FE,mg,IRON,FE,8.0,3.0,1.45625
82303,82303,1472,304,323.0,304.0,MG,mg,MAGNESIUM,MG,360.0,3.0,0.8972222222222223
82307,82307,1472,309,6.48,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.7200000000000001
82308,82308,1472,312,1.077,312.0,CU,mg,COPPER,CU,0.9,3.0,1.1966666666666663
82309,82309,1472,315,6.803,315.0,MN,mg,MANGANESE,MN,3.0,3.0,2.2676666666666665
82322,82322,1472,415,0.844,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,0.6492307692307692
82412,82412,1473,208,259.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,129.5
82423,82423,1473,269,21.71,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.7236666666666667
82425,82425,1473,291,37.5,291.0,TDF,g,"FIBRE, TOTAL DIETARY",FIBTG,30.0,2.0,1.25
82427,82427,1473,303,12.67,303.0,FE,mg,IRON,FE,8.0,3.0,1.58375
82428,82428,1473,304,284.0,304.0,MG,mg,MAGNESIUM,MG,360.0,3.0,0.7888888888888889
82432,82432,1473,309,5.26,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.5844444444444444
82433,82433,1473,312,0.77,312.0,CU,mg,COPPER,CU,0.9,3.0,0.8555555555555555
82434,82434,1473,315,6.35,315.0,MN,mg,MANGANESE,MN,3.0,3.0,2.1166666666666667
82435,82435,1473,317,34.6,317.0,SE,µg,SELENIUM,SE,55.0,3.0,0.6290909090909091
82537,82537,1474,208,402.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,201.0
82548,82548,1474,269,36.93,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.231
82552,82552,1474,303,12.91,303.0,FE,mg,IRON,FE,8.0,3.0,1.61375
82572,82572,1474,415,0.735,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,0.5653846153846154
82662,82662,1475,208,397.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,198.5
82677,82677,1475,303,16.51,303.0,FE,mg,IRON,FE,8.0,3.0,2.06375
82684,82684,1475,315,3.511,315.0,MN,mg,MANGANESE,MN,3.0,3.0,1.1703333333333334
82787,82787,1477,208,347.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,173.5
82798,82798,1477,269,19.38,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.646
82802,82802,1477,303,10.65,303.0,FE,mg,IRON,FE,8.0,3.0,1.33125
82821,82821,1477,415,0.806,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,0.62
82910,82910,1478,208,366.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,183.0
82921,82921,1478,269,17.38,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.5793333333333333
82925,82925,1478,303,8.33,303.0,FE,mg,IRON,FE,8.0,3.0,1.04125
82932,82932,1478,315,1.94,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.6466666666666666
83035,83035,1479,208,308.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,154.0
83041,83041,1479,269,29.1,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.97
83044,83044,1479,303,13.3,303.0,FE,mg,IRON,FE,8.0,3.0,1.6625
83050,83050,1479,312,0.58,312.0,CU,mg,COPPER,CU,0.9,3.0,0.6444444444444444
83051,83051,1479,315,3.863,315.0,MN,mg,MANGANESE,MN,3.0,3.0,1.2876666666666667
83080,83080,1484,208,32.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,16.0
83101,83101,1484,401,1677.6,401.0,VITC,mg,VITAMIN C,VITC,90.0,1.0,18.64
83150,83150,1485,208,23.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,11.5
83172,83172,1485,401,1600.0,401.0,VITC,mg,VITAMIN C,VITC,90.0,1.0,17.77777777777778
83226,83226,1486,208,56.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,28.0
83321,83321,1487,208,67.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,33.5
83415,83415,1488,208,346.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,173.0
83421,83421,1488,269,81.13,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,2.704333333333333
83509,83509,1489,208,74.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,37.0
83582,83582,1490,208,243.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,121.5
83588,83588,1490,269,57.19,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.9063333333333328
83679,83679,1491,208,57.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,28.5
83775,83775,1492,208,83.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,41.5
83846,83846,1493,208,48.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,24.0
83921,83921,1494,208,47.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,23.5
83995,83995,1495,208,46.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,23.0
84082,84082,1496,208,166.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,83.0
84088,84088,1496,269,38.83,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.2943333333333331
84158,84158,1497,208,47.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,23.5
84237,84237,1498,208,48.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,24.0
84341,84341,1499,208,27.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,13.5
84437,84437,1500,208,22.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,11.0
84507,84507,1501,208,48.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,24.0
84603,84603,1502,208,49.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,24.5
84674,84674,1503,208,63.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,31.5
84771,84771,1504,208,83.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,41.5
84777,84777,1504,269,19.87,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.6623333333333333
84868,84868,1505,208,83.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,41.5
84939,84939,1506,208,96.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,48.0
85008,85008,1507,208,241.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,120.5
85019,85019,1507,269,53.44,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.7813333333333332
85121,85121,1508,208,85.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,42.5
85127,85127,1508,269,19.57,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.6523333333333333
85217,85217,1509,208,113.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,56.5
85288,85288,1510,208,98.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,49.0
85376,85376,1511,208,160.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,80.0
85494,85494,1512,208,167.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,83.5
85610,85610,1513,208,120.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,60.0
85693,85693,1514,208,346.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,173.0
85699,85699,1514,269,47.3,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.5766666666666669
85785,85785,1515,208,43.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,21.5
85873,85873,1516,208,92.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,46.0
85879,85879,1516,269,19.7,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.6566666666666666
85951,85951,1517,208,64.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,32.0
86029,86029,1518,208,88.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,44.0
86035,86035,1518,269,20.46,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.682
86123,86123,1519,208,85.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,42.5
86129,86129,1519,269,19.72,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.6573333333333333
86219,86219,1520,208,88.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,44.0
86290,86290,1521,208,50.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,25.0
86366,86366,1522,208,103.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,51.5
86451,86451,1523,208,31.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,15.5
86546,86546,1524,208,62.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,31.0
86584,86584,1525,208,74.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,37.0
86634,86634,1526,208,50.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,25.0
86717,86717,1527,208,36.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,18.0
86798,86798,1528,208,91.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,45.5
86804,86804,1528,269,22.17,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.7390000000000001
86876,86876,1529,208,114.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,57.0
86930,86930,1530,208,46.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,23.0
87006,87006,1531,208,63.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,31.5
87112,87112,1532,208,46.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,23.0
87190,87190,1533,208,54.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,27.0
87268,87268,1534,208,83.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,41.5
87355,87355,1535,208,102.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,51.0
87409,87409,1536,208,89.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,44.5
87415,87415,1536,269,20.26,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,0.6753333333333333
87487,87487,1537,208,76.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,38.0
87558,87558,1538,208,46.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,23.0
87663,87663,1539,208,151.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,75.5
87669,87669,1539,269,37.9,269.0,TSUG,g,"SUGARS, TOTAL",SUGAR,30.0,4.0,1.2633333333333332
87738,87738,1540,208,178.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,89.0
